FECHA;Semana;Zona;Unidad;Nombre_Unidad;Real;Costo_Ha;Atencion_Plantacion;C_Riego;C_Mano_Obra_Riego;C_Mantenimiento_Riego;C_Combustible;C_Control_Sigatoca;C_Aplicacion_Aerea;C_Deshoje;C_Costos_Productos;C_Fertilizacion;C_Sacos_Fert;C_ManodeObra_Fert;C_Transporte_Fert;C_Administracion_Hacienda;Sueldos;Servicios_Basicos;C_Empaque_Fijo;Mantenimiento_Empacadora;Mantenimiento_Equipo;C_Logistica;Transporte;Materiales;Reclasificaciones_Transporte;Reclasificaciones_Materiales;C_Empaque_Variable;C_Cosecha;C_Transporte;C_Depreciaciones;Total_Cajas;Total_Hectareas;Racimo_Rechazado;Total_Peso_Caja;Promedio_Peso_Caja;Tipo_Suelo;Incidencia_Sigatoka;Temperatura_C;Precipitacion_mm;Evotranspiracion;Humedad;Ausentismo_Agricola;Ausentismo_Justificado_Agricola;Ausentismo_Injustificado_Agricola;RotPerson_Salida_Todos_Motivos_Agricola;Pago_Labor_Persona;Pago_Por_Cuenta;Vacante_Labor
1/10/22;44;Zona Fumisa;2113;Hacienda Vanguardia;7,793106265;925,6422821;48089;9242;1718;2999;4525;6388;2456;1600;2332;8827;7984;408;435;7966;6358;297;7125;5763;1362;24537;10110;14972;0;-545;7939;4208;10545;11900;12518,4999;81,35000038;0,008891;0;0;0;113,08;30,08928585;0,5;11,625;0,375;7,580645161;7,258064516;0,322580645;0;0;0;0
1/11/22;48;Zona Fumisa;2113;Hacienda Vanguardia;6,720970132;909,6742428;49295;15871;2241;8034;5596;7542;2763;1380;3399;6672;6340;201;131;11953;6453;324;854;744;110;20410;7108;13702;0;-400;10922;4673;7239;11835;14388,5478;81,35000038;0,008599;354271,0999;43,34121603;0;42,88;27,97857094;0;12,375;0,379999995;4,516129032;4,35483871;0,161290323;0;0;0;0
1/12/22;52;Zona Fumisa;2113;Hacienda Vanguardia;6,803631513;894,8371193;50454;7486;2268;275;4943;7572;2763;1758;3051;9329;8943;241;145;8510;6560;313;1966;1233;733;22906;6852;16417;0;-363;11197;5614;6997;11772;14177,4286;81,35000038;0,009273;470367,3989;38,20397977;0;43,66;29,70571404;36,4;12,73999996;0,419139993;7,272727273;7,121212121;0,151515152;0;0;0;0
1/01/23;52;Zona Fumisa;2113;Hacienda Vanguardia;5,052210224;798,7338623;44945;676;232;-56;500;14530;6277;1602;6651;8261;7847;245;169;7889;7050;350;649;175;474;27024;8169;19416;0;-561;9635;5749;8338;11329;17523,0238;81,35000038;0,007629;695514,401;39,45061832;0;73,09;29,30714226;97;13,75;0,487500004;4,84375;4,53125;0,3125;0;25844,53527;25844,53527;2
1/02/23;9;Zona Fumisa;2113;Hacienda Vanguardia;6,252271081;887,0682196;52056;956;256;61;639;14111;5228;1602;7281;12549;11865;291;393;8229;7464;337;488;51;437;31052;6328;25296;0;-572;9792;5071;6721;11330;14931,2144;81,35000038;0,007358;645601,2004;40,94635634;0;77,67;27,62857199;66;14,875;0,462499991;2,65625;1,71875;0,9375;0;23749,71005;23749,71005;1
1/03/23;13;Zona Fumisa;2113;Hacienda Vanguardia;7,142735378;1017,455435;66148;1965;376;749;840;17161;6574;2003;8584;16221;15632;231;358;7801;7780;372;74;10;64;38959;10223;29080;0;-344;11995;5963;10581;8576;15533,4048;81,35000038;0,006729;553187,0996;37,91030014;0;79,73;33,45999985;106,8;15,5;0,504200006;3,939393939;3,636363636;0,303030303;0;0;0;0
1/04/23;17;Zona Fumisa;2113;Hacienda Vanguardia;5,546296512;816,7055893;48510;1749;0;1749;0;14657;5037;1602;8018;7100;6419;302;379;8739;7505;349;510;480;30;27663;7373;20858;0;-568;10713;5587;7752;8576;16247,2381;81,35000038;0,006617;602137,4992;41,68483899;0;70,99;33,55714226;165,125;18,375;0,473999992;3,28125;2,65625;0,625;0;24269,73407;24269,73407;1
1/05/23;22;Zona Fumisa;2113;Hacienda Vanguardia;6,267982401;991,8500261;61903;2055;0;2055;0;16922;7588;1600;7734;9677;8440;794;443;7402;7127;336;2732;2168;564;39304;9506;30443;0;-645;10106;6100;9949;8572;16974,9998;81,35000038;0,008175;601766,5999;40,86145175;0;51,63;33,20214367;98,25;15,75;0,462499999;5,46875;5,15625;0,3125;0;0;0;0
1/06/23;26;Zona Fumisa;2113;Hacienda Vanguardia;7,125100348;996,7793438;62526;3137;0;3022;115;15678;6320;1964;7394;13180;11445;929;806;9035;8666;316;814;228;586;30505;8053;23201;0;-749;11646;5719;8859;8509;14948;81,35000038;0,009093;551741,7004;37,80088383;0;59,38;32,34571495;85,8;14,6;0,447999996;6,060606061;4,848484848;1,212121212;0;0;0;0
1/07/23;31;Zona Fumisa;2113;Hacienda Vanguardia;5,271186263;788,6416681;45684;749;0;460;289;15399;7011;1600;6788;7475;6677;530;268;9259;8912;295;526;21;505;26790;9626;18046;0;-882;11491;6379;9894;8509;17387,3575;81,35000038;0,007012;717031,4973;40,17658415;0;46,51;32,86428642;75,75;14;0,436999999;1,71875;0,9375;0,78125;0;25982,09771;25982,09771;1
1/08/23;35;Zona Fumisa;2113;Hacienda Vanguardia;5,638141534;957,2833391;60826;4982;1203;1133;2646;17609;8424;1997;7188;9694;7165;1418;1111;7588;7612;318;398;13;385;30417;9833;21211;0;-627;12799;7846;10944;8849;19217,8574;81,35000038;0,009088;816657,3981;38,8292791;0;30,43;32,16000023;9,4;14,3;0,385000002;2,878787879;1,818181818;1,060606061;0;28858,64666;26850,31691;1
1/09/23;39;Zona Fumisa;2113;Hacienda Vanguardia;5,427397665;880,6637943;53628;4452;1358;397;2697;15791;6691;1600;7500;9683;7584;1095;1004;8820;8098;336;262;13;249;29199;8799;20907;0;-507;10092;5943;9803;8849;17775,7382;81,35000038;0,008903;517413,7999;39,20098492;0;38,88;32,40714312;0;16,25;0,391000003;2,205882353;1,911764706;0,294117647;0;26720,26546;25693,4743;1
1/10/23;44;Zona Fumisa;2113;Hacienda Vanguardia;6,600335027;886,4781765;54177;3400;760;779;1861;13005;7046;1599;4360;12262;10989;684;589;8672;7555;352;340;6;334;31111;9194;22446;0;-529;10108;5048;9783;8849;14615,1672;81,35000038;0,009439;449876,1996;40,42377568;0;100,72;32,37142849;40,75;14,25;0,409999996;0,757575758;0,606060606;0,151515152;0;25195,99206;25195,99206;1
1/11/23;48;Zona Fumisa;2113;Hacienda Vanguardia;8,320228099;1105,740622;61619;1732;606;75;1051;15866;8848;2024;4994;9490;8602;813;75;11612;10220;308;7824;7762;62;27114;8318;19784;0;-988;10343;5700;8393;8851;13739,1666;81,35000038;0,009331;360127,9006;36,89835047;0;70,86;31,57142868;7,4;12,9;0,395500004;3,529411765;2,647058824;0,882352941;0;23759,36299;23759,36299;1
1/12/23;52;Zona Fumisa;2113;Hacienda Vanguardia;5,810884924;835,9926205;47647;363;0;298;65;12436;6688;1626;4122;10839;9568;782;489;10854;9623;324;592;52;540;24780;6191;19300;0;-711;9021;4834;6680;8865;15153,2858;81,35000038;0,008506;0;0;0;70,86;31,73928595;88,375;12,125;0,486999996;6,764705882;4,705882353;2,058823529;0;22846,06374;22846,06374;2
1/01/24;5;Zona Fumisa;2113;Hacienda Vanguardia;4,641650636;746,3798367;42403;2;0;2;0;14123;6999;1623;5501;118;0;118;0;8870;9575;300;310;108;202;19998;9894;10630;0;-526;11660;6131;9894;9029;19045,5954;81,35000038;0,009532;0;0;0;90,09;31,9535718;90,375;13,5;0,522499993;3,484848485;2,424242424;1,060606061;0;29560,20798;29560,20798;2
1/02/24;9;Zona Fumisa;2113;Hacienda Vanguardia;5,782455402;1074,480634;68697;0;0;0;0;16773;6453;2027;8293;19166;17055;1509;602;9181;10076;382;413;460;-47;39661;9755;30771;0;-865;16396;8422;10357;9028;21095,1908;81,35000038;0,009782;0;0;0;12;31,66571388;139;16,12000008;0,533800006;2,272727273;2,121212121;0,151515152;0;30688,51414;30688,51414;2
1/03/24;13;Zona Fumisa;2113;Hacienda Vanguardia;6,118345473;876,1032534;51896;405;0;405;0;15801;7117;1622;7062;9741;8253;968;520;9463;8922;316;804;548;256;32834;10917;22681;0;-764;11386;6892;11437;9015;16420,4523;81,35000038;0,008713;0;0;0;40,33;32,72499943;53,75;17,375;0,49400001;5,303030303;4,393939394;0,909090909;0;25428,24911;25428,24911;3
1/04/24;18;Zona Fumisa;2113;Hacienda Vanguardia;5,589503668;903,564839;54582;1876;0;1876;0;13811;6379;1621;5811;9695;8469;840;386;9679;8817;306;210;2;208;28373;9564;20138;0;-1329;12053;5062;9950;8944;17923,595;81,35000038;0,012651;0;0;0;58,47;32,45357132;143,25;15,125;0,492500007;3,382352941;2,5;0,882352941;0;28410,72238;28410,72238;2
1/05/24;22;Zona Fumisa;2113;Hacienda Vanguardia;6,228290692;941,7701247;58405;383;0;296;87;16991;6086;2033;8872;8872;7974;766;132;8507;8324;307;629;875;-246;34019;11348;23527;0;-856;12454;6512;11480;8938;17167,9527;81,35000038;0,01277;0;0;0;57,56;31,83142815;43;12,4;0,463999999;1,96969697;1,818181818;0,151515152;0;28539,92718;28539,92718;1
1/06/24;26;Zona Fumisa;2113;Hacienda Vanguardia;6,853158634;865,1137022;49926;1625;0;1428;197;12019;5759;1629;4631;8982;7863;697;422;11100;9048;271;102;584;-482;30080;8146;22896;0;-962;9540;4648;8568;8938;13528,2145;81,35000038;0,003583;180812,8998;44,23016141;0;160,03;31,84285736;10;11,5;0,43599999;2,727272727;1,96969697;0,757575758;0;0;0;0
1/07/24;31;Zona Fumisa;2113;Hacienda Vanguardia;;788,6416681;45684;749;0;460;289;15399;7011;1600;6788;7475;6677;530;268;9259;8912;295;526;21;505;26790;9626;18046;0;-882;11491;6379;9894;8509;17387,3575;81,35000038;0,007012;717031,4973;40,17658415;0;46,51;32,86428642;75,75;14;0,436999999;1,71875;0,9375;0,78125;0;25982,09771;25982,09771;1
1/08/24;35;Zona Fumisa;2113;Hacienda Vanguardia;;957,2833391;60826;4982;1203;1133;2646;17609;8424;1997;7188;9694;7165;1418;1111;7588;7612;318;398;13;385;30417;9833;21211;0;-627;12799;7846;10944;8849;19217,8574;81,35000038;0,009088;816657,3981;38,8292791;0;30,43;32,16000023;9,4;14,3;0,385000002;2,878787879;1,818181818;1,060606061;0;28858,64666;26850,31691;1
1/09/24;40;Zona Fumisa;2113;Hacienda Vanguardia;;880,6637943;53628;4452;1358;397;2697;15791;6691;1600;7500;9683;7584;1095;1004;8820;8098;336;262;13;249;29199;8799;20907;0;-507;10092;5943;9803;8849;17775,7382;81,35000038;0,008903;517413,7999;39,20098492;0;38,88;32,40714312;0;16,25;0,391000003;2,205882353;1,911764706;0,294117647;0;26720,26546;25693,4743;1
1/10/24;44;Zona Fumisa;2113;Hacienda Vanguardia;;886,4781765;54177;3400;760;779;1861;13005;7046;1599;4360;12262;10989;684;589;8672;7555;352;340;6;334;31111;9194;22446;0;-529;10108;5048;9783;8849;14615,1672;81,35000038;0,009439;449876,1996;40,42377568;0;100,72;32,37142849;40,75;14,25;0,409999996;0,757575758;0,606060606;0,151515152;0;25195,99206;25195,99206;1
1/11/24;48;Zona Fumisa;2113;Hacienda Vanguardia;;1105,740622;61619;1732;606;75;1051;15866;8848;2024;4994;9490;8602;813;75;11612;10220;308;7824;7762;62;27114;8318;19784;0;-988;10343;5700;8393;8851;13739,1666;81,35000038;0,009331;360127,9006;36,89835047;0;70,86;31,57142868;7,4;12,9;0,395500004;3,529411765;2,647058824;0,882352941;0;23759,36299;23759,36299;1
1/12/24;52;Zona Fumisa;2113;Hacienda Vanguardia;;835,9926205;47647;363;0;298;65;12436;6688;1626;4122;10839;9568;782;489;10854;9623;324;592;52;540;24780;6191;19300;0;-711;9021;4834;6680;8865;15153,2858;81,35000038;0,008506;0;0;0;70,86;31,73928595;88,375;12,125;0,486999996;6,764705882;4,705882353;2,058823529;0;22846,06374;22846,06374;2
1/01/25;5;Zona Fumisa;2113;Hacienda Vanguardia;;746,3798367;42403;2;0;2;0;14123;6999;1623;5501;118;0;118;0;8870;9575;300;310;108;202;19998;9894;10630;0;-526;11660;6131;9894;9029;19045,5954;81,35000038;0,009532;0;0;0;90,09;31,9535718;90,375;13,5;0,522499993;3,484848485;2,424242424;1,060606061;0;29560,20798;29560,20798;2
1/02/25;9;Zona Fumisa;2113;Hacienda Vanguardia;;1074,480634;68697;0;0;0;0;16773;6453;2027;8293;19166;17055;1509;602;9181;10076;382;413;460;-47;39661;9755;30771;0;-865;16396;8422;10357;9028;21095,1908;81,35000038;0,009782;0;0;0;12;31,66571388;139;16,12000008;0,533800006;2,272727273;2,121212121;0,151515152;0;30688,51414;30688,51414;2
1/03/25;14;Zona Fumisa;2113;Hacienda Vanguardia;;876,1032534;51896;405;0;405;0;15801;7117;1622;7062;9741;8253;968;520;9463;8922;316;804;548;256;32834;10917;22681;0;-764;11386;6892;11437;9015;16420,4523;81,35000038;0,008713;0;0;0;40,33;32,72499943;53,75;17,375;0,49400001;5,303030303;4,393939394;0,909090909;0;25428,24911;25428,24911;3
1/04/25;18;Zona Fumisa;2113;Hacienda Vanguardia;;903,564839;54582;1876;0;1876;0;13811;6379;1621;5811;9695;8469;840;386;9679;8817;306;210;2;208;28373;9564;20138;0;-1329;12053;5062;9950;8944;17923,595;81,35000038;0,012651;0;0;0;58,47;32,45357132;143,25;15,125;0,492500007;3,382352941;2,5;0,882352941;0;28410,72238;28410,72238;2
1/05/25;22;Zona Fumisa;2113;Hacienda Vanguardia;;941,7701247;58405;383;0;296;87;16991;6086;2033;8872;8872;7974;766;132;8507;8324;307;629;875;-246;34019;11348;23527;0;-856;12454;6512;11480;8938;17167,9527;81,35000038;0,01277;0;0;0;57,56;31,83142815;43;12,4;0,463999999;1,96969697;1,818181818;0,151515152;0;28539,92718;28539,92718;1
1/06/25;27;Zona Fumisa;2113;Hacienda Vanguardia;;865,1137022;49926;1625;0;1428;197;12019;5759;1629;4631;8982;7863;697;422;11100;9048;271;102;584;-482;30080;8146;22896;0;-962;9540;4648;8568;8938;13528,2145;81,35000038;0,003583;180812,8998;44,23016141;0;160,03;31,84285736;10;11,5;0,43599999;2,727272727;1,96969697;0,757575758;0;0;0;0
1/01/20;5;Zona Fumisa;2111;Hacienda Zulema;6,160598474;744,9080429;186191;4553;2042;1400;1111;56161;24013;6222;25926;25107;21885;2422;800;44125;30761;1211;2310;606;1704;101522;28542;74797;0;-1817;47891;33094;29342;49012;63798,8341;380,5999985;0,002675;0;0;0;1916,12;30,29999962;89;14,2;0;0;0;0;0;0;0;0
1/02/20;9;Zona Fumisa;2111;Hacienda Zulema;7,621338534;791,2243857;211998;4496;1258;2572;666;61484;26046;5555;29883;27693;21203;1537;4953;33917;27299;935;2694;6;2688;115017;23298;92708;0;-989;38184;24265;28251;49838;50763,655;380,5999985;0,002974;0;0;0;1731,02;30,22821426;138;14,875;0;0;0;0;0,033333;0;0;0
1/03/20;14;Zona Fumisa;2111;Hacienda Zulema;6,559427595;833,9542861;194037;3072;1132;1450;490;59468;24669;5361;29438;37240;36124;1294;-178;40511;32527;972;31466;30193;1273;115748;27127;90464;0;-1843;45815;27161;26949;49545;63649,7612;380,5999985;0,003596;0;0;0;2635,57;31,53571367;95,75;16;0;0;0;0;0,014778;0;0;0
1/04/20;18;Zona Fumisa;2111;Hacienda Zulema;6,183453104;751,3846588;193352;3030;1593;762;675;57806;28082;7265;22459;21761;20108;1653;0;37630;27294;1087;1264;3;1261;102734;41355;63565;0;-2186;65255;36949;41355;51558;69465,393;380,5999985;0,003778;0;0;0;2502,79;31,09714241;79;16,7;0;0;0;0;0,005025;0;0;0
1/05/20;22;Zona Fumisa;2111;Hacienda Zulema;5,914267159;765,0919631;205289;9477;1964;6151;1362;55265;22225;5599;27441;28593;20689;1150;6754;31411;25490;1166;845;39;806;99612;33784;68162;0;-2334;44078;31194;40538;51700;67675,3331;380,5999985;0,003389;0;0;0;2854,96;29,39285707;30;15,625;0;0;0;0;0,009709;0;0;0
1/06/20;27;Zona Fumisa;2111;Hacienda Zulema;6,825513946;680,2548635;165161;6479;1749;3294;1436;50049;17714;5985;26350;22269;19671;1882;716;33658;24774;765;6019;5990;29;92115;36394;64077;0;-8356;37365;21675;37110;51474;51913,8929;380,5999985;0,003373;0;0;0;2996,11;29,55357122;11,25;13,5;0,07;0;0;0;0,014019;0;0;0
1/07/20;31;Zona Fumisa;2111;Hacienda Zulema;7,144864294;838,3026833;227448;12880;4545;4791;3544;28708;11734;5657;11317;32787;27670;3446;1671;34955;26928;701;2078;8;2070;64110;30791;47014;0;-13695;47529;29311;32462;51618;59719,6787;380,5999985;0,003555;0;0;0;3461,46;28,97428551;2,6;11,4;0,088375657;0;0;0;0,004695;0;0;0
1/08/20;36;Zona Fumisa;2111;Hacienda Zulema;6,25095226;751,5948532;183646;19505;5716;6861;6928;26202;10284;4575;11343;31543;26191;2165;3187;45195;24181;2480;1718;27;1691;90955;33476;60291;0;-2812;45690;29080;36663;52057;63078,8692;380,5999985;0,003161;0;0;0;2340,48;29,15714264;0,25;12,77022862;0,099073285;0;0;0;0,009434;0;0;0
1/09/20;40;Zona Fumisa;2111;Hacienda Zulema;6,446736853;760,8512905;202934;18592;6182;5559;6851;23141;8160;5002;9979;61049;49727;3762;7560;27503;22639;521;824;207;617;112604;38882;76005;0;-2283;38110;23844;46442;53746;60560,2507;380,5999985;0,004045;0;0;0;1597,25;29,85357141;0,5;15;0,271750003;0;0;0;0;0;0;0
1/10/20;44;Zona Fumisa;2111;Hacienda Zulema;6,492577435;829,521811;214564;23723;7973;9160;6590;30976;9566;6287;15123;33850;28558;3327;1965;29621;22472;1097;16636;11956;4680;104800;36634;70722;0;-2556;45118;33109;38599;52062;66318,3465;380,5999985;0,003593;0;0;0;2946,42;30,89142838;8,2;15,4;0,353199989;0;0;0;0,009479;0;0;0
1/11/20;49;Zona Fumisa;2111;Hacienda Zulema;6,377900444;763,7335816;195286;21757;8129;5646;7982;34624;14741;4461;15422;32515;29765;1916;834;29523;23907;1089;8163;3395;4768;104996;39079;68015;0;-2098;38331;25846;39913;53455;61765,3103;380,5999985;0,005243;0;0;0;3611,31;30,31428576;0;15,32500005;0,353;0;0;0;0;0;0;0
1/12/20;53;Zona Fumisa;2111;Hacienda Zulema;6,72181823;901,1455633;244575;17337;3617;11580;2140;49684;21069;5456;23159;31339;18324;2462;10553;26864;24994;1157;13333;10062;3271;110670;28199;85069;0;-2598;41756;30085;38752;54338;65907,1675;380,5999985;0,005925;0;0;0;4685,33;29,09714317;36,4;13,6;0,426799995;0;0;0;0;0;0;0
1/01/21;53;Zona Fumisa;2111;Hacienda Zulema;7,620758649;821,5396775;219441;1909;953;897;59;66700;26680;5490;34530;33979;26511;2746;4722;28800;24909;1022;6495;154;6341;123389;37666;87477;0;-1754;33972;24530;42388;54518;53648,9894;380,5999985;0,009546;0;0;0;3105,53;28,76428556;109,75;12;0,492999986;10,83333333;7,475490196;3,357843137;0,004902;0;0;0
1/02/21;8;Zona Fumisa;2111;Hacienda Zulema;6,795784025;806,5948535;215097;5971;991;4526;454;59559;25022;5278;29259;39749;34808;3403;1538;33189;25408;1422;1237;33;1204;119507;30924;91059;0;-2476;38382;26267;32462;54502;59237,168;380,5999985;0,014619;0;0;0;4416,23;28,48571396;112,75;12;0,49425;8,103448276;5,098522167;3,004926108;0,014778;0;0;0
1/03/21;13;Zona Fumisa;2111;Hacienda Zulema;5,733148015;814,4981641;218771;5509;955;4554;0;57970;24215;5672;28083;33570;29508;2453;1609;27631;29077;415;2342;227;2115;121238;28666;95366;0;-2794;44888;27073;30275;55325;71622,9546;380,5999985;0,016221;0;0;0;2038,5;29,82892799;110,25;14,25;0,50150001;7,461928934;3,83248731;3,629441624;0,014925;0;0;0
1/04/21;17;Zona Fumisa;2111;Hacienda Zulema;6,986095206;812,4566507;212196;6511;1766;4139;606;67310;23120;7737;36453;10965;3702;3551;3712;28646;18683;1206;10422;9762;660;102271;34668;70677;0;-3074;47397;29414;38380;55085;60219,6202;380,5999985;0,013822;0;0;0;3297,9;29,8514286;96,4;13,7;0,438599998;6,09947644;2,853403141;3,246073298;0,010309;0;0;0
1/05/21;22;Zona Fumisa;2111;Hacienda Zulema;6,255550539;804,3956942;218818;16600;1791;13570;1239;55244;22624;6425;26195;39100;32458;3647;2995;30549;21772;830;562;39;523;120260;32950;89864;0;-2554;40319;27617;35945;53633;65068,4536;380,5999985;0,012696;0;0;0;2233,99;29,50357151;15,75;14;0,390500002;6,090425532;3,882978723;2,207446809;0,005263;0;0;0
1/06/21;26;Zona Fumisa;2111;Hacienda Zulema;5,896044336;771,0457204;205831;27290;3259;21802;2229;47049;18785;5772;22492;28793;24008;2070;2715;28743;23352;1209;1397;488;909;110506;30512;83064;0;-3070;43547;25149;33227;54110;66598,5494;380,5999985;0,01994;0;0;0;1049;29,31785679;1,25;13,625;0,370500006;5,186170213;3,537234043;1,64893617;0,005319;0;0;0
1/07/21;30;Zona Fumisa;2111;Hacienda Zulema;6,13650029;769,4245958;195644;25854;7784;9273;8797;33941;12005;4334;17602;41770;36139;3078;2553;28920;25096;974;8854;8130;724;104310;36025;71192;0;-2907;49868;33667;38578;56262;67204,9182;380,5999985;0,019221;0;0;0;3093,1;29,66857109;0;14,6;0,36080001;5,50802139;4,331550802;1,176470588;0,016043;0;0;0
1/08/21;35;Zona Fumisa;2111;Hacienda Zulema;6,244674758;706,9968499;175054;19457;6580;2966;9911;30030;12214;4806;13010;37052;32283;2367;2402;29690;22845;976;3825;49;3776;96728;28439;71313;0;-3024;39365;24203;30841;58468;57823,668;380,5999985;0,018183;0;0;0;5341,37;29,1714282;1,5;13,625;0,361250013;6,968085106;5,824468085;1,143617021;0,026596;0;0;0
1/09/21;39;Zona Fumisa;2111;Hacienda Zulema;6,123425068;728,0294301;185998;15079;5160;2025;7894;31371;11677;5466;14228;41118;36032;2920;2166;29543;22254;1056;1692;738;954;99739;26965;75178;0;-2404;48273;29635;29131;57146;62377,0187;380,5999985;0,017812;0;0;0;1428,32;29,77714272;9,4;13,6;0,356000006;5,473684211;3,578947368;1,894736842;0,010695;0;0;0
1/10/21;43;Zona Fumisa;2111;Hacienda Zulema;5,669803601;720,959015;176884;25428;5907;9612;9909;18780;7110;4553;7117;37829;33537;2292;2000;28959;22284;979;7684;5820;1864;88092;26784;63810;0;-2502;46377;27409;28784;58255;66134,0368;380,5999985;0,014461;0;0;0;4952,48;28,96428633;9,875;12;0,360000007;3,894736842;2,710526316;1,184210526;0,010526;0;0;0
1/11/21;48;Zona Fumisa;2111;Hacienda Zulema;6,154408475;749,1066767;193348;13875;4072;2145;7658;50975;16338;4946;29691;45006;40477;2175;2354;29258;25504;904;2187;80;2107;120865;29778;93209;0;-2122;44556;25464;32132;56710;62541,8351;380,5999985;0,012286;0;0;0;1009,03;28,81428576;2;12;0,360000014;5,158730159;4,523809524;0,634920635;0,020833;0;0;0
1/12/21;52;Zona Fumisa;2111;Hacienda Zulema;6,898826252;882,5197093;238223;11454;3454;3063;4937;49841;15805;7171;26865;63172;57735;3186;2251;35677;29697;1038;5564;361;5203;145417;30958;117080;0;-2621;51687;33602;33209;53376;65537,8152;380,5999985;0,013251;0;0;0;468,33;28,21428566;24,9;10,9;0,316719997;5,751295337;4,14507772;1,606217617;0,005319;0;0;0
1/01/22;52;Zona Fumisa;2111;Hacienda Zulema;7,189147788;795,1523941;214809;1196;548;648;0;72104;23846;5367;42891;55090;50837;2147;2106;28649;22476;967;2516;1603;913;151573;32801;121054;0;-2282;42660;24006;34907;53688;55931,8033;380,5999985;0,010554;0;0;0;111,33;29,43214321;104,5;13,125;0,467500001;10,45212766;7,872340426;2,579787234;0;0;0;0
1/02/22;9;Zona Fumisa;2111;Hacienda Zulema;8,543377767;873,4314276;244984;928;547;381;0;84275;26806;5360;52109;61160;56505;2645;2010;29406;22237;761;1417;20;1397;177252;30315;148749;0;-1812;43820;22829;32325;53731;50260,2146;380,5999985;0,00989;0;0;0;148,15;28,68571377;138;11,875;0,499999993;6,712707182;5,138121547;1,574585635;0,021505;0;0;0
1/03/22;13;Zona Fumisa;2111;Hacienda Zulema;5,79100121;802,990019;215315;5112;685;4427;0;56246;24923;6673;24650;48382;42923;3479;1980;29167;25764;1242;4035;507;3528;122542;28536;96382;0;-2376;59719;35095;30516;54338;74074,9284;380,5999985;0,010511;0;0;0;264,49;30,90571404;153,8;16,2;0,490000004;5,607734807;4,254143646;1,35359116;0,011173;0;0;0
1/04/22;17;Zona Fumisa;2111;Hacienda Zulema;5,977020358;732,1150844;192874;13115;520;12595;0;65004;23736;5385;35883;16718;7444;2499;6775;26134;22335;1158;1322;520;802;112409;37473;77805;0;-2869;54206;28190;44248;55373;66674,0242;380,5999985;0,013384;0;0;0;196,53;29,41785669;79,75;14;0,477499999;5,824175824;4,642857143;1,181318681;0,005525;0;0;0
1/05/22;22;Zona Fumisa;2111;Hacienda Zulema;6,763914571;845,5176072;232948;7824;547;6648;629;61906;22414;5418;34074;46883;41472;2203;3208;27794;20841;1039;2290;144;2146;150784;36009;117404;0;-2629;43445;25199;39217;56020;63048,8448;380,5999985;0,012509;0;0;0;162,48;28,0535717;57;11,5;0,445;4,56284153;3,169398907;1,393442623;0,005525;0;0;0
1/06/22;26;Zona Fumisa;2111;Hacienda Zulema;7,101590676;809,0120894;221649;13079;685;11872;522;46301;17975;6854;21472;58351;52656;2696;2999;26209;21078;955;1046;121;925;126415;31781;97064;0;-2430;42024;31486;34780;56097;58184,2884;380,5999985;0,014416;0;0;0;177,82;27,79428596;19;10,5;0,381999993;7,22826087;6,413043478;0,815217391;0,016216;0;0;0
1/07/22;30;Zona Fumisa;2111;Hacienda Zulema;6,533732172;761,7498717;200859;15363;2876;4047;8440;30287;11521;4490;14276;31055;28758;1053;1244;29151;23048;895;764;97;667;96058;33079;64834;0;-1855;-377;22426;34323;55733;52810,5516;380,5999985;0,014519;1918078,798;41,72820775;0;170,52;28,2249999;1,5;11,125;0,36500001;6,747311828;6,102150538;0,64516129;0,005464;0;0;0
